"bathrooms"|"bedrooms"|"beds"|"city"|"id"|"lat"|"lng"|"localized_city"|"neighborhood"|"person_capacity"|"public_address"|"reviews_count"|"room_type"|"star_rating"|"user_id"|"curr"|"price"|"scrapedate"|"guests"|"i"|"price_range"|"geo"|"lon"|"ppp"
1|1|1|"Basel"|13945042|47.5651946804417|7.57492253589842|"Basel"|NA|2|"Basel, Basel-Stadt 4056, Schweiz"|0|"Privatzimmer"|NA|72837536|"CHF"|77|2017-01-28|1|50|75|1.5|1.5|38.5
1|1|1|"Basel"|16771579|47.5451691404921|7.58632688829921|"Basel"|NA|2|"Basel, BS 4053, Schweiz"|0|"Privatzimmer"|NA|6715078|"CHF"|77|2017-01-28|1|50|75|1.5|1.5|38.5
0.5|1|2|"Muttenz"|5034530|47.5286562610691|7.6424359067819|"Muttenz"|NA|2|"Muttenz, Basel-Landschaft 4132, Schweiz"|1|"Ganze Unterkunft"|NA|19390126|"CHF"|77|2017-01-28|1|50|75|1.5|1.5|38.5
2.5|1|2|"Riehen"|2352802|47.5845895671788|7.65115547535156|"Riehen"|NA|2|"Riehen, Basel-Stadt 4125, Schweiz"|1|"Privatzimmer"|NA|11964778|"CHF"|77|2017-01-28|1|50|75|1.5|1.5|38.5
1|1|2|"Basel"|16393472|47.5471485298297|7.56854387718813|"Basel"|NA|2|"Basel, Basel-Stadt 4054, Schweiz"|0|"Privatzimmer"|NA|24015214|"CHF"|77|2017-01-28|1|50|75|1.5|1.5|38.5
1|1|1|"Basel"|7424803|47.5670003333317|7.58917657995384|"Basel"|NA|2|"Basel, Basel-Stadt 4057, Schweiz"|12|"Privatzimmer"|5|24553446|"CHF"|74|2017-01-28|1|50|75|1.5|1.5|37
1|1|2|"Basel"|5407815|47.5391342498778|7.59904333311677|"Basel"|NA|2|"Basel, Basel-Stadt 4053, Schweiz"|5|"Ganze Unterkunft"|4.5|13489095|"CHF"|77|2017-01-28|1|50|75|1.5|1.5|38.5
1|0|1|"Basel"|15229464|47.562680112441|7.59763159679534|"Basel"|NA|1|"Basel, Basel-Stadt 4058, Schweiz"|2|"Ganze Unterkunft"|NA|76277898|"CHF"|77|2017-01-28|1|50|75|1.5|1.5|77
1|2|3|"Münchenstein"|13240167|47.5311811085065|7.61281027415467|"Münchenstein"|NA|3|"Münchenstein, Basel-Landschaft 4142, Schweiz"|0|"Ganze Unterkunft"|NA|55658591|"CHF"|77|2017-01-28|1|50|75|1.5|1.5|25.6666666666667
1|1|1|"Basel"|12799223|47.5415517100764|7.60207383131953|"Basel"|NA|2|"Basel, Basel-Stadt 4053, Schweiz"|1|"Ganze Unterkunft"|NA|69729437|"CHF"|77|2017-01-28|1|50|75|1.5|1.5|38.5
1.5|1|1|"Basel"|14975961|47.550445633986|7.61846035142978|"Basel"|NA|2|"Basel, Basel-Stadt 4052, Schweiz"|0|"Privatzimmer"|NA|1437238|"CHF"|77|2017-01-28|1|50|75|1.5|1.5|38.5
1|2|4|"Basel"|14770578|47.5878797663537|7.59828148531457|"Basel"|NA|4|"Basel, Basel-Stadt 4057, Schweiz"|0|"Ganze Unterkunft"|NA|6115917|"CHF"|77|2017-01-28|1|50|75|1.5|1.5|19.25
1|1|1|"Basel"|8625858|47.5435259195842|7.58559902194917|"Basel"|NA|1|"Basel, Basel-Stadt 4053, Schweiz"|1|"Privatzimmer"|NA|43172546|"CHF"|77|2017-01-28|1|50|75|1.5|1.5|77
1|1|1|"Basel"|6268070|47.5704797238958|7.57581857132785|"Basel"|NA|1|"Basel, Basel-Stadt 4056, Schweiz"|9|"Privatzimmer"|5|32573721|"CHF"|76|2017-01-28|1|50|75|1.5|1.5|76
1|1|1|"Basel"|12205211|47.5443784539979|7.60144266373999|"Basel"|NA|2|"Basel, Basel-Stadt 4052, Schweiz"|2|"Privatzimmer"|NA|3889006|"CHF"|77|2017-01-28|1|50|75|1.5|1.5|38.5
1|1|1|"Basel"|12749208|47.5702935623328|7.59710282023351|"Basel"|NA|1|"Basel, Basel-Stadt 4057, Schweiz"|0|"Ganze Unterkunft"|NA|3489092|"CHF"|77|2017-01-28|1|50|75|1.5|1.5|77
1|1|1|"Basel"|660829|47.5673217935809|7.56465315586108|"Basel"|NA|1|"Basel, Basel-Stadt 4055, Schweiz"|5|"Privatzimmer"|4.5|1228762|"CHF"|77|2017-01-28|1|50|75|1.5|1.5|77
1|2|4|"Basel"|2614608|47.587007586925|7.59780165462573|"Basel"|NA|4|"Basel, Basel-Stadt 4057, Schweiz"|2|"Ganze Unterkunft"|NA|6115917|"CHF"|77|2017-01-28|1|50|75|1.5|1.5|19.25
1|0|1|"Basel"|14686410|47.5531189676774|7.57767739844915|"Basel"|NA|2|"Basel, Basel-Stadt 4055, Schweiz"|3|"Ganze Unterkunft"|4.5|91312529|"CHF"|77|2017-01-28|1|50|75|1.5|1.5|38.5
1|0|1|"Basel"|15476384|47.5625036259068|7.5990604410895|"Basel"|NA|2|"Basel, Basel-Stadt 4058, Schweiz"|1|"Ganze Unterkunft"|NA|76277898|"CHF"|77|2017-01-28|1|50|75|1.5|1.5|38.5
1|0|1|"Basel"|8833763|47.5704117474526|7.58999887604873|"Basel"|NA|2|"Basel, Basel-Stadt 4057, Schweiz"|5|"Ganze Unterkunft"|4|45179149|"CHF"|73|2017-01-28|1|50|75|1.5|1.5|36.5
1|1|1|"Basel"|13009999|47.5636157500287|7.58241503590485|"Basel"|NA|2|"Basel, Basel-Stadt 4056, Schweiz"|3|"Privatzimmer"|4|71767695|"CHF"|77|2017-01-28|1|50|75|1.5|1.5|38.5
1|1|1|"巴塞尔"|9267560|47.5717118429757|7.59938324974834|"巴塞尔"|NA|2|"巴塞尔, 巴塞尔城市州 4058, Schweiz"|1|"Privatzimmer"|NA|48008428|"CHF"|73|2017-01-28|1|50|75|1.5|1.5|36.5
1|1|1|"Basel"|6656592|47.5438083935899|7.59273133598338|"Basel"|NA|2|"Basel, Basel-Stadt 4053, Schweiz"|0|"Ganze Unterkunft"|NA|877394|"CHF"|77|2017-01-28|1|50|75|1.5|1.5|38.5
1|1|1|"Basel"|8287764|47.5713130038694|7.57872970430693|"Basel"|NA|2|"Basel, Basel-Stadt 4056, Schweiz"|19|"Ganze Unterkunft"|5|31816332|"CHF"|81|2017-01-28|1|0|80|1.5|1.5|40.5
1|1|2|"Birsfelden"|8863327|47.5500008150983|7.629793594114|"Birsfelden"|NA|2|"Birsfelden, Basel-Landschaft 4127, Schweiz"|7|"Privatzimmer"|5|46395345|"CHF"|81|2017-01-28|1|0|80|1.5|1.5|40.5
1|1|2|"Reinach"|2773183|47.5102850162557|7.59917692904378|"Reinach"|NA|2|"Reinach, Basel-Landschaft 4153, Schweiz"|4|"Privatzimmer"|5|14182143|"CHF"|81|2017-01-28|1|0|80|1.5|1.5|40.5
1|1|1|"Basel"|16027861|47.5641989898725|7.59765110821514|"Basel"|NA|2|"Basel, Basel-Stadt 4057, Schweiz"|12|"Ganze Unterkunft"|5|104265369|"CHF"|82|2017-01-28|1|0|80|1.5|1.5|41
1|1|1|"Basel"|1066551|47.5538911029285|7.57103989151437|"Basel"|NA|2|"Basel, Basel-Stadt 4054, Schweiz"|67|"Ganze Unterkunft"|5|5868027|"CHF"|82|2017-01-28|1|0|80|1.5|1.5|41
1|1|1|"Basel"|6010640|47.5522507241248|7.5957718961144|"Basel"|NA|2|"Basel, Basel-Stadt 4052, Schweiz"|0|"Privatzimmer"|NA|834077|"CHF"|81|2017-01-28|1|0|80|1.5|1.5|40.5
1.5|2|2|"Basel"|16686715|47.5686084165391|7.5867560354113|"Basel"|NA|2|"Basel, Basel-Stadt 4057, Schweiz"|0|"Privatzimmer"|NA|5658736|"CHF"|82|2017-01-28|1|0|80|1.5|1.5|41
1|1|2|"Muttenz"|16445720|47.5307406388158|7.6278131432813|"Muttenz"|NA|4|"Muttenz, Basel-Landschaft 4132, Schweiz"|0|"Ganze Unterkunft"|NA|27401251|"CHF"|82|2017-01-28|1|0|80|1.5|1.5|20.5
1|0|1|"Basel"|4676534|47.5680446174907|7.60096491467214|"Basel"|NA|2|"Basel, BS 4058, Schweiz"|16|"Ganze Unterkunft"|5|24187783|"CHF"|82|2017-01-28|1|0|80|1.5|1.5|41
2|1|1|"Basel"|15457666|47.5624728974079|7.59634644698477|"Basel"|NA|2|"Basel, Basel-Stadt 4058, Schweiz"|4|"Privatzimmer"|5|34138624|"CHF"|79|2017-01-28|1|0|80|1.5|1.5|39.5
1|1|1|"Basel"|4876165|47.5695590259937|7.57702862760629|"Basel"|NA|2|"Basel, Basel-Stadt 4056, Schweiz"|3|"Privatzimmer"|5|6310790|"CHF"|81|2017-01-28|1|0|80|1.5|1.5|40.5
1|1|2|"Basel"|4665793|47.5542282545735|7.57949644543522|"Basel"|NA|2|"Basel, Basel-Stadt 4051, Schweiz"|23|"Privatzimmer"|4.5|22881463|"CHF"|82|2017-01-28|1|0|80|1.5|1.5|41
2|4|4|"Basel"|16474687|47.5470074385079|7.56530466703542|"Basel"|NA|4|"Basel, Basel-Stadt 4054, Schweiz"|0|"Privatzimmer"|NA|58543971|"CHF"|81|2017-01-28|1|0|80|1.5|1.5|20.25
1.5|1|2|"Rheinfelden"|11936993|47.5473064403841|7.79470877280769|"Rheinfelden"|NA|2|"Rheinfelden, Aargau 4310, Schweiz"|1|"Privatzimmer"|NA|63721737|"CHF"|82|2017-01-28|1|0|80|1.5|1.5|41
1|1|2|"Basel"|12572276|47.5404653883323|7.58810832977802|"Basel"|NA|2|"Basel, Basel-Stadt 4053, Schweiz"|1|"Privatzimmer"|NA|10032774|"CHF"|82|2017-01-28|1|0|80|1.5|1.5|41
1|0|2|"Basel"|16657814|47.5377419632633|7.59955035004981|"Basel"|NA|3|"Basel, Basel-Stadt 4053, Schweiz"|0|"Privatzimmer"|NA|50348083|"CHF"|82|2017-01-28|1|0|80|1.5|1.5|27.3333333333333
1|1|1|"Basel"|13186979|47.5386392534105|7.60169561156881|"Basel"|NA|2|"Basel, Basel-Stadt 4053, Schweiz"|1|"Privatzimmer"|NA|21752556|"CHF"|82|2017-01-28|1|0|80|1.5|1.5|41
1|1|1|"Oberwil"|13789954|47.5183011441259|7.56622691772804|"Oberwil"|NA|2|"Oberwil, Basel-Landschaft 4104, Schweiz"|2|"Privatzimmer"|NA|69972189|"CHF"|82|2017-01-28|1|0|80|1.5|1.5|41
1|1|1|"Basel"|13411256|47.563214938223|7.56734684758381|"Basel"|NA|2|"Basel, Basel-Stadt 4055, Schweiz"|0|"Privatzimmer"|NA|20550404|"CHF"|82|2017-01-28|1|0|80|1.5|1.5|41
1|1|1|"Basel"|11608685|47.5608759522247|7.59973414008561|"Basel"|NA|2|"Basel, BS 4058, Schweiz"|6|"Privatzimmer"|4.5|12527633|"CHF"|79|2017-01-28|1|0|80|1.5|1.5|39.5
1|1|2|"Basel"|11821391|47.5692189367556|7.59323377270966|"Basel"|NA|2|"Basel, Basel-Stadt 4057, Schweiz"|2|"Ganze Unterkunft"|NA|10811133|"CHF"|82|2017-01-28|1|0|80|1.5|1.5|41
1|1|3|"Basel"|15923739|47.5692158529901|7.59997689434737|"Basel"|NA|3|"Basel, Basel-Stadt 4058, Schweiz"|1|"Ganze Unterkunft"|NA|103320402|"CHF"|82|2017-01-28|1|0|80|1.5|1.5|27.3333333333333
1|1|2|"Rheinfelden"|12375216|47.5535422173912|7.79027405983379|"Rheinfelden"|NA|2|"Rheinfelden, Aargau 4310, Schweiz"|1|"Privatzimmer"|NA|66875339|"CHF"|78|2017-01-28|1|0|80|1.5|1.5|39
1|1|1|"Basel"|13797489|47.5683654088216|7.59011327450849|"Basel"|NA|1|"Basel, Basel-Stadt 4057, Schweiz"|0|"Privatzimmer"|NA|24360130|"CHF"|82|2017-01-28|1|0|80|1.5|1.5|82
1.5|1|1|"Basel"|7950947|47.5782568162615|7.58963105022841|"Basel"|NA|2|"Basel, Basel-Stadt 4057, Schweiz"|0|"Ganze Unterkunft"|NA|41928343|"CHF"|82|2017-01-28|1|0|80|1.5|1.5|41
1|1|2|"Münchenstein"|3385281|47.5102116941993|7.62245871146213|"Münchenstein"|NA|3|"Münchenstein, BL 4142, Schweiz"|1|"Ganze Unterkunft"|NA|17079434|"CHF"|82|2017-01-28|1|0|80|1.5|1.5|27.3333333333333
1|1|1|"Basel"|3019284|47.5665475543318|7.59047133460327|"Basel"|NA|2|"Basel, Basel-Stadt 4057, Schweiz"|6|"Privatzimmer"|4.5|1570481|"CHF"|79|2017-01-28|1|0|80|1.5|1.5|39.5
1|1|1|"Basel"|11528179|47.5625124026078|7.59232195218824|"Basel"|NA|2|"Basel, Basel-Stadt 4058, Schweiz"|0|"Ganze Unterkunft"|NA|60786740|"CHF"|82|2017-01-28|1|0|80|1.5|1.5|41
1|1|1|"Basel"|2725476|47.5579355884608|7.58584823864621|"Basel"|NA|2|"Basel, Basel-Stadt 4051, Schweiz"|90|"Privatzimmer"|4.5|12749995|"CHF"|82|2017-01-28|1|0|80|1.5|1.5|41
